,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
1779,29427,The Crazies,"['Mystery', 'Horror', 'Action']","['terror', 'biological weapon', 'cover-up', 'splatter', 'duringcreditsstinger', 'virus']",20000000,54956140,28867568,44963.0,633,101.0,2010,en,['United States of America'],"['Penn Station Entertainment', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Overture Films']",['Breck Eisner'],"['Timothy Olyphant', 'Radha Mitchell', 'Joe Anderson', 'Danielle Panabaker', 'Christie Lynn Smith', 'Brett Rickaby', 'Preston Bailey', 'John Aylward', 'Joe Reegan', 'Glenn Morshower']"
1780,19901,Daybreakers,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['female nudity', 'sunrise', 'waitress', 'experiment', 'rain', 'sunlight', 'vampire', 'dystopia', 'beautiful woman', 'slow motion scene', 'undead', 'decapitation', 'scientist', 'epidemic', 'night creatures']",20000000,51416464,28019226,6.0,634,98.0,2009,en,"['United States of America', 'Australia']","['Lionsgate', 'Furst Films', 'Pictures in Paradise', 'Pacific Film and Television Commission', 'Australian Film Finance Corporation (AFFC)']","['Michael Spierig', 'Peter Spierig']","['Ethan Hawke', 'Sam Neill', 'Willem Dafoe', 'Claudia Karvan', 'Isabel Lucas', 'Vince Colosimo', ""Jay Laga'aia"", 'Michael Dorman', 'Harriet Minto-Day', 'Tiffany Lamb']"
1781,9383,Hollow Man,"['Action', 'Science Fiction', 'Thriller']","['killing', 'human experimentation', 'scientist', 'invisible man', 'science experiment']",95000000,190213455,28200874,45082.0,634,112.0,2000,en,"['Germany', 'United States of America']","['Columbia Pictures Corporation', 'Global Entertainment Productions GmbH & Company Medien KG']",['Paul Verhoeven'],"['Kevin Bacon', 'Elisabeth Shue', 'Josh Brolin', 'Kim Dickens', 'Rhona Mitra', 'Greg Grunberg', 'Joey Slotnick', 'Mary Randle', 'William Devane', 'Pablo Espinosa']"
1782,9902,Wrong Turn,"['Horror', 'Thriller']","['life and death', 'death of a friend', 'parts of dead body']",12600000,28650575,33555764,6.0,635,84.0,2003,en,"['Germany', 'United States of America']","['Summit Entertainment', 'Newmarket Capital Group', 'Regency Enterprises', 'Constantin Film Produktion', 'Stan Winston Studio', 'Media Cooperation One', 'DCP Wrong Turn Productions']",['Rob Schmidt'],"['Desmond Harrington', 'Eliza Dushku', 'Emmanuelle Chriqui', 'Jeremy Sisto', 'Kevin Zegers', 'Lindy Booth', 'Julian Richings', 'Garry Robbins', 'Ted Clark', 'Yvonne Gaudry']"
1783,79,Hero,"['Drama', 'Adventure', 'Action', 'History']","['countryside', 'loss of lover', 'right and justice', 'patriot']",31000000,177394432,23607392,44964.0,635,99.0,2002,zh,['China'],"['Beijing New Picture Film Co. Ltd.', 'China Film Co-Production Corporation']",['Zhang Yimou'],"['Jet Li', 'Tony Leung Chiu-Wai', 'Maggie Cheung', 'Donnie Yen', 'Zhang Ziyi', 'Chen Dao-Ming', 'Liu Zhong Yuan', 'Zheng Tia Yong', 'Yan Qin', 'Chang Xiao Yang']"
1784,38167,Eat Pray Love,['Drama'],"['indonesia', 'female protagonist', 'india', 'divorce', 'bali']",60000000,204594016,28800112,45143.0,636,133.0,2010,en,['United States of America'],"['Columbia Pictures', 'Red Om Films', 'Plan B Entertainment']",['Ryan Murphy'],"['Julia Roberts', 'James Franco', 'Javier Bardem', 'Billy Crudup', 'Richard Jenkins', 'Viola Davis', 'I. Gusti Ayu Puspawati', 'Hadi Subiyanto', 'A. Jay Radcliff', ""Mike O'Malley""]"
1785,129670,Nebraska,"['Drama', 'Adventure']","['montana', 'small town', 'dementia', 'aging', 'road trip', 'f word', 'pickup truck', 'lincoln nebraska', 'nebraska', 'sweepstakes', 'confronting the past']",12000000,17654912,29223881,45023.0,636,115.0,2013,en,['United States of America'],"['Paramount Vantage', 'Bona Fide Productions']",['Alexander Payne'],"['Bruce Dern', 'Will Forte', 'Bob Odenkirk', 'June Squibb', 'Stacy Keach', 'Missy Doty', 'Rance Howard', 'Kevin Kunkel', 'Angela McEwan', 'Devin Ratray']"
1786,9374,Death Becomes Her,"['Fantasy', 'Comedy']","['jealousy', 'beauty', 'immortality', 'rivalry', 'potion', 'drinking']",55000000,149022650,29498304,44991.0,636,104.0,1992,en,['United States of America'],['Universal Pictures'],['Robert Zemeckis'],"['Meryl Streep', 'Bruce Willis', 'Goldie Hawn', 'Isabella Rossellini', 'Ian Ogilvy', 'Adam Storke', 'Nancy Fish', 'Alaina Reed Hall', 'Michelle Johnson', 'Sydney Pollack']"
1787,2757,Adaptation.,"['Comedy', 'Crime', 'Drama']","['alligator', 'marriage crisis', ""writer's block"", 'orchid']",19000000,32801173,26441669,44992.0,638,114.0,2002,en,['United States of America'],"['Beverly Detroit', 'Propaganda Films', 'Clinica Estetico', 'Intermedia', 'Good Machine', 'Magnet Productions']",['Spike Jonze'],"['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Tilda Swinton', 'Cara Seymour', 'Ron Livingston', 'Brian Cox', 'Maggie Gyllenhaal', 'Jay Tavare', 'Jim Beaver']"
1788,9992,Arthur and the Invisibles,"['Adventure', 'Fantasy', 'Animation', 'Family']","['grandfather grandson relationship', 'wretch', 'treasure hunt', 'disappearance', 'family', 'fantasy world']",86000000,107944236,27097932,6.0,639,94.0,2006,en,['France'],"['Canal Plus', 'Sofica Europacorp', 'Avalanche Productions', 'EuropaCorp']",['Luc Besson'],"['Freddie Highmore', 'Mia Farrow', 'Ron Crawford', 'Penny Balfour', 'Doug Rand', 'Adam LeFevre', 'Jean Bejote Njamba', 'Saul Jephcott', 'Lee Delong', 'Christian Erickson']"
1789,254904,The November Man,"['Crime', 'Action', 'Thriller']","['cia', 'retired', 'agent']",15000000,32556119,45317278,6.0,639,108.0,2014,en,"['United Kingdom', 'United States of America']","['Irish Dreamtime', 'Relativity Media', 'SPD Films']",['Roger Donaldson'],"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko', 'Bill Smitrovich', 'Amila Terzimehic', 'Lazar Ristovski', 'Mediha Musliovic', 'Eliza Taylor', 'Caterina Scorsone', 'Akie Kotabe']"
1790,12144,The Land Before Time,"['Animation', 'Adventure', 'Family']","['vulkan', 'loss of mother', 'tyrannosaurus rex', 'earthquake', 'primitive time', 'dinosaur']",12300000,84460846,28670193,7.0,640,69.0,1988,en,"['Ireland', 'United States of America']","['Lucasfilm', 'Universal Pictures', 'Amblin Entertainment', 'Sullivan Bluth Studios', 'U-Drive Productions', 'Universal City Studios']",['Don Bluth'],"['Gabriel Damon', 'Candace Hutson', 'Judith Barsi', 'Will Ryan', 'Pat Hingle']"
1791,8328,Step Up 2: The Streets,"['Music', 'Drama', 'Romance']","['underdog', 'competition', 'street gang', 'hip-hop', 'breakdance', 'insurgence', 'heart-throb', 'dancing scene', 'tap dancing', 'scholarship', 'ballet']",23000000,150816700,28973074,45052.0,640,98.0,2008,en,['United States of America'],"['Summit Entertainment', 'Offspring Entertainment', 'Touchstone Pictures']",['Jon M. Chu'],"['Briana Evigan', 'Robert Hoffman', 'Will Kemp', 'Cassie Ventura', 'Adam G. Sevani', 'Danielle Polanco', 'Telisha Shaw', 'Black Thomas', 'Mari Koda', 'Harry Shum Jr.']"
1792,58431,Pride and Prejudice and Zombies,"['Romance', 'Horror', 'Comedy', 'Thriller']","['based on novel', 'dystopia', 'shaolin', 'prejudice', 'zombie', 'pride', 'golddigger', 'regency period', 'parson', 'mashup']",28000000,16374328,28397048,45051.0,640,108.0,2016,en,['United States of America'],"['Lionsgate', 'Handsomecharlie Films', 'Cross Creek Pictures', 'Darko Entertainment', 'Panorama Media', 'QC Entertainment']",['Burr Steers'],"['Lily James', 'Sam Riley', 'Jack Huston', 'Bella Heathcote', 'Douglas Booth', 'Matt Smith', 'Suki Waterhouse', 'Charles Dance', 'Lena Headey', 'Emma Greenwell']"
1793,41402,Let Me In,"['Drama', 'Horror', 'Mystery']","['vampire', 'child vampire', 'remake', 'bully', 'young boy', 'biting', 'dead boy', 'hammer horror', '1980s']",20000000,24145613,19705311,45113.0,641,116.0,2010,en,"['United Kingdom', 'United States of America']","['Hammer Film Productions', 'EFTI', 'Exclusive Media Group', 'Overture Films']",['Matt Reeves'],"['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins', 'Elias Koteas', 'Sasha Barrese', 'Dylan Kenin', 'Dylan Minnette', ""Jimmy 'Jax' Pinchak"", 'Nicolai Dorian', 'Seth Adkins']"
1794,1887,Marie Antoinette,"['Drama', 'History']","['shoe', 'voice over', 'rite', 'theatre audience', 'bride and groom', 'death of king', 'applause', 'woman director']",40000000,60474340,22364549,45052.0,642,123.0,2006,en,"['France', 'United States of America', 'Japan']","['American Zoetrope', 'Columbia Pictures Corporation', 'Pricel', 'Tohokushinsha Film', 'Commission du Film France', 'Commission du Film Île-de-France']",['Sofia Coppola'],"['Kirsten Dunst', 'Jason Schwartzman', 'Judy Davis', 'Rip Torn', 'Rose Byrne', 'Asia Argento', 'Molly Shannon', 'Shirley Henderson', 'Danny Huston', 'Marianne Faithfull']"
1795,801,"Good Morning, Vietnam","['Comedy', 'Drama', 'War']","['rock and roll', 'radio station', 'war crimes', 'entertainer', 'explosive', 'cynic', 'radio', 'vietnam war', 'vietcong', 'gi', 'u.s. air force', 'dying and death', 'radio presenter', 'humor', 'saigon', 'provocation', 'right and justice']",13000000,123922370,18362333,44933.0,642,121.0,1987,en,['United States of America'],"['Silver Screen Partners III', 'Touchstone Pictures']",['Barry Levinson'],"['Robin Williams', 'Forest Whitaker', 'Tung Thanh Tran', 'Chintara Sukapatana', 'Bruno Kirby', 'Robert Wuhl', 'J. T. Walsh', 'Noble Willingham', 'Richard Edson', 'Juney Smith']"
1796,533,The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Comedy', 'Family']","['competition', 'garden', 'vegetable', 'stop motion', 'animation', 'contest', 'dog', 'rabbit', 'pest control', 'giant vegetable', 'wallace & gromit']",30000000,192452832,30380747,45144.0,643,85.0,2005,en,"['United Kingdom', 'United States of America']","['Aardman Animations', 'DreamWorks Animation']","['Nick Park', 'Steve Box']","['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Nicholas Smith', 'Liz Smith', 'John Thomson', 'Vincent Ebrahim', 'Geraldine McEwan', 'Edward Kelsey', 'Dicken Ashworth']"
1797,2022,Mr. Deeds,"['Comedy', 'Romance']","['love letter', 'new hampshire', 'ferrari', 'liar', 'city country contrast', 'inheritance', 'billionaire', 'new york city', 'kindness', 'fable', 'apple tree', 'corporate take over', 'chrysler building']",50000000,171269535,18121404,45082.0,644,96.0,2002,en,['United States of America'],"['New Line Cinema', 'Columbia Pictures Corporation', 'Out of the Blue... Entertainment', 'Happy Madison Productions']",['Steven Brill'],"['Adam Sandler', 'Winona Ryder', 'John Turturro', 'Allen Covert', 'Peter Gallagher', 'Erick Avari', 'Jared Harris', 'Steve Buscemi', 'Conchata Ferrell', 'Peter Dante']"
1798,9384,Starsky & Hutch,"['Comedy', 'Crime']","['informant', 'jumping from a rooftop', 'surveillance footage']",60000000,170268750,28848842,45082.0,644,101.0,2004,en,['United States of America'],"['Weed Road Pictures', 'Warner Bros.', 'Dimension Films', 'Red Hour Films', 'AR-TL']",['Todd Phillips'],"['Ben Stiller', 'Owen Wilson', 'Snoop Dogg', 'Fred Williamson', 'Vince Vaughn', 'Juliette Lewis', 'Jason Bateman', 'Carmen Electra', 'Will Ferrell', 'Amy Smart']"
1799,268920,Hot Pursuit,"['Action', 'Comedy', 'Crime']","['texas', 'prisoner', 'cop', 'drug cartel', 'on the run', 'police officer', 'prisoner on the run', 'woman director']",35000000,51680201,18262017,45021.0,647,87.0,2015,en,['United States of America'],"['New Line Cinema', 'Warner Bros.', 'Metro-Goldwyn-Mayer (MGM)', 'Pacific Standard']",['Anne Fletcher'],"['Reese Witherspoon', 'Sofía Vergara', 'Michael Mosley', 'John Carroll Lynch', 'Richard T. Jones', 'Jodi Lyn Brockton', 'Robert Kazinsky', 'Matthew Del Negro', 'Mike Birbiglia', 'Jaylen Moore']"
1800,9387,Conan the Barbarian,"['Adventure', 'Fantasy', 'Action']","['gladiator', 'repayment', 'despot', 'barbarian', 'sword and sorcery']",20000000,79114085,31802807,45083.0,650,129.0,1982,en,['United States of America'],"['Universal Pictures', 'Dino De Laurentiis Company']",['John Milius'],"['Arnold Schwarzenegger', 'James Earl Jones', 'Max von Sydow', 'Sandahl Bergman', 'Cassandra Gava', 'Ben Davidson', 'Gerry Lopez', 'Mako', 'Valérie Quennessen', 'William Smith']"
1801,642,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']","['wyoming', 'historical figure', 'loot sharing']",6000000,102308889,24499996,45023.0,650,110.0,1969,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Campanile Productions', 'Newman-Foreman Productions']",['George Roy Hill'],"['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin', 'Henry Jones', 'Jeff Corey', 'George Furth', 'Cloris Leachman', 'Ted Cassidy', 'Kenneth Mars']"
1802,1904,Memoirs of a Geisha,"['Drama', 'History', 'Romance']","['japan', 'prostitute', 'sister sister relationship', 'brothel', 'world war ii', 'geisha']",85000000,162242962,16595874,44992.0,652,145.0,2005,en,['United States of America'],"['DreamWorks SKG', 'Spyglass Entertainment', 'Columbia Pictures Corporation', 'Red Wagon Productions']",['Rob Marshall'],"['Zhang Ziyi', 'Gong Li', 'Youki Kudoh', 'Tsai Chin', 'Suzuka Ohgo', 'Ken Watanabe', 'Michelle Yeoh', 'Navia Nguyen', 'Koji Yakusho', 'Kaori Momoi']"
1803,928,Gremlins 2: The New Batch,"['Comedy', 'Horror', 'Fantasy']","['new york', 'monster', 'skyscraper', 'mutant', 'restaurant', 'human animal relationship', 'mutation', 'tv station', 'dying and death', 'water', 'research station', 'fur', 'bat', 'current', 'electric shock', 'cleverness', 'gremlin', 'cowardliness']",50000000,41482207,3398637,44963.0,652,106.0,1990,en,['United States of America'],"['Amblin Entertainment', 'Warner Bros.']",['Joe Dante'],"['Zach Galligan', 'Phoebe Cates', 'John Glover', 'Robert Prosky', 'Robert Picardo', 'Christopher Lee', 'Haviland Morris', 'Jackie Joseph', 'Gedde Watanabe', 'Keye Luke']"
1804,1248,Hannibal Rising,"['Crime', 'Drama', 'Thriller']","['winter', 'psychopath', 'horror', 'serial killer']",50000000,82169884,6567065,6.0,654,121.0,2007,en,"['United Kingdom', 'Czech Republic', 'France', 'Italy']","['Ingenious Film Partners', 'ETIC Films', 'Quinta Communications', 'Dino De Laurentiis Company', 'Zephyr Films', 'Young Hannibal Productions', 'Carthago Films S.a.r.l.']",['Peter Webber'],"['Gaspard Ulliel', 'Aaran Thomas', 'Gong Li', 'Dominic West', 'Rhys Ifans', 'Richard Brake', 'Kevin McKidd', 'Stephen Walters', 'Ivan Marevich', 'Helena-Lia Tachovská']"
1805,10147,Bad Santa,"['Drama', 'Comedy', 'Crime']","['holiday', 'elves', 'christmas party', 'department store', 'safe', 'drink', 'little people', 'christmas eve', 'christmas']",23000000,76488889,2658873,45052.0,656,91.0,2003,en,"['Germany', 'United States of America']","['Columbia Pictures', 'Triptych Pictures', 'Dimension Films (US version)']",['Terry Zwigoff'],"['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly', 'Bernie Mac', 'John Ritter', 'Lauren Graham', 'Lauren Tom', 'Octavia Spencer', 'Cloris Leachman', 'Lorna Scott']"
1806,9352,EuroTrip,['Comedy'],"['paris', 'berlin', 'alcohol', 'sex', 'nudity', 'adventure', 'pen pals', 'travel', 'nudism', 'marijuana', 'teenager', 'duringcreditsstinger']",25000000,20796847,25848003,45052.0,656,93.0,2004,en,['United States of America'],"['DreamWorks SKG', 'The Montecito Picture Company', 'Blue Sea Productions']",['Jeff Schaffer'],"['Scott Mechlowicz', 'Jacob Pitts', 'Michelle Trachtenberg', 'Travis Wester', 'Vinnie Jones', 'Lucy Lawless', 'Jessica Boehrs', 'Patrick Malahide', 'Patrick Rapold', 'Diedrich Bader']"
1807,7484,Open Season,"['Adventure', 'Animation', 'Family']","['hunter', 'mountains', 'garage', 'grizzly bear', 'bunny', 'chase', 'forest', 'deer', 'bear', 'hunt']",85000000,197309027,2661951,44932.0,656,83.0,2006,en,['United States of America'],['Sony Pictures Animation'],"['Jill Culton', 'Roger Allers', 'Anthony Stacchi']","['Martin Lawrence', 'Ashton Kutcher', 'Gary Sinise', 'Debra Messing', 'Billy Connolly', 'Georgia Engel', 'Jon Favreau', 'Jane Krakowski', 'Gordon Tootoosis', 'Patrick Warburton']"
1808,19,Metropolis,"['Drama', 'Science Fiction']","['man vs machine', 'underground world', 'inventor', 'metropolis', 'worker', 'future', 'machine town', 'work', 'class society', 'dystopia', 'tower of babel', 'delirium', 'chase scene', 'mad scientist', 'prophet', 'robot', 'destruction', 'silent film', 'depravity', 'masterpiece', 'downtrodden', 'saviour']",92620000,650422,32351527,8.0,657,153.0,1927,de,['Germany'],"['Paramount Pictures', 'Universum Film (UFA)']",['Fritz Lang'],"['Brigitte Helm', 'Alfred Abel', 'Gustav Fröhlich', 'Rudolf Klein-Rogge', 'Fritz Rasp', 'Theodor Loos', 'Erwin Biswanger', 'Heinrich George', 'Olaf Storm', 'Helene Weigel']"
1809,595,To Kill a Mockingbird,"['Crime', 'Drama']","['black people', 'based on novel', 'brother sister relationship', 'becoming an adult', 'isolation', 'arbitrary law', 'socially deprived family', 'tree house', 'wrong accusal', 'farm worker', 'intolerance', 'exclusion', 'court case', 'defence', 'right and justice', 'court', 'child']",2000000,13129846,22139842,8.0,657,129.0,1962,en,['United States of America'],['Universal Pictures'],['Robert Mulligan'],"['Gregory Peck', 'Brock Peters', 'James Anderson', 'Mary Badham', 'Phillip Alford', 'John Megna', 'Estelle Evans', 'Collin Wilcox Paxton', 'Frank Overton', 'Rosemary Murphy']"
1810,14337,Primer,"['Science Fiction', 'Drama', 'Thriller']","['distrust', 'garage', 'identity crisis', 'time travel', 'time machine', 'mathematics', 'independent film', 'paradox', 'mechanical engineering']",7000,424760,23307949,45175.0,658,77.0,2004,en,['United States of America'],['Thinkfilm'],['Shane Carruth'],"['Shane Carruth', 'David Sullivan', 'Casey Gooden', 'Anand Upadhyaya', 'Carrie Crawford', 'Jay Butler', 'John Carruth', 'Juan Tapia', 'Ashley Warren', 'Samantha Thomson']"
1811,8195,Ronin,"['Action', 'Thriller', 'Crime', 'Adventure']","['paris', 'france', 'arms deal', 'audi', 'impostor', 'case', 'violence', 'ice skating', 'computer expert', 'ex kgb', 'preparation', 'hit with a car door', 'cellular phone trace', 'merry go round']",55000000,41610884,32657488,45113.0,658,122.0,1998,en,"['France', 'United Kingdom', 'United States of America']","['United Artists', 'FGM Entertainment']",['John Frankenheimer'],"['Robert De Niro', 'Jean Reno', 'Natascha McElhone', 'Stellan Skarsgård', 'Sean Bean', 'Jonathan Pryce', 'Skipp Sudduth', 'Katarina Witt', 'Michael Lonsdale', 'Ron Perkins']"
1812,301351,We Are Your Friends,"['Drama', 'Music', 'Romance']",['dj'],6000000,11122090,28819424,44991.0,658,96.0,2015,en,"['United Kingdom', 'United States of America', 'France']",['Working Title Films'],['Max Joseph'],"['Zac Efron', 'Emily Ratajkowski', 'Wes Bentley', 'Nick Rotteveel', 'Alessandro Lindblad', 'Jon Abrahams', 'Shiloh Fernandez', 'Jon Bernthal', 'Vanessa Lengies', 'Miranda Rae Mayo']"
1813,8643,The Exorcism of Emily Rose,"['Crime', 'Drama', 'Horror', 'Thriller']","['epilepsy', 'possession', 'teenage girl', 'spirit', 'umbrella', 'cross', 'prosecutor', 'catholicism', 'negligent homicide', 'archdiocese', 'agnostic', 'malnutrition', 'burning', 'psychotic epileptic disorder']",19000000,144216468,32602868,44991.0,659,122.0,2005,en,['United States of America'],"['Lakeshore Entertainment', 'Firm Films', 'Screen Gems']",['Scott Derrickson'],"['Laura Linney', 'Tom Wilkinson', 'Campbell Scott', 'Jennifer Carpenter', 'Kenneth Welsh', 'Mary Beth Hurt', 'Colm Feore', 'Henry Czerny', 'Shohreh Aghdashloo', 'Duncan Fraser']"
1814,204922,Before I Go to Sleep,"['Mystery', 'Thriller']","['amnesia', 'therapist', 'aggression', 'hospital', 'flashback']",22000000,15447154,48784734,44963.0,659,92.0,2014,en,"['France', 'Sweden', 'United Kingdom']","['StudioCanal', 'Scott Free Productions', 'Millennium Films', 'Film i Väst', 'Filmgate Films', 'Clarius Entertainment']",['Rowan Joffe'],"['Nicole Kidman', 'Colin Firth', 'Mark Strong', 'Anne-Marie Duff', 'Jing Lusi', 'Dean-Charles Chapman', 'Adam Levy', 'Ben Crompton', 'Flynn MacArthur', 'Gabriel Strong']"
1815,3989,Team America: World Police,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']","['paris', 'france', 'cairo', 'capitalism', 'loss of lover', 'egypt', 'war against terror', 'shotgun', 'patriotism', 'pentagon', 'american dream', 'destroy', 'shipwreck', 'louvre', 'american  way of life', 'failure', 'panama', 'damage', 'government', 'eiffel tower paris', 'world politics', 'mass destruction']",32000000,50907422,26509175,45083.0,660,98.0,2004,en,"['Germany', 'United States of America']","['Paramount Pictures', 'Scott Rudin Productions']",['Trey Parker'],"['Trey Parker', 'Matt Stone', 'Kristen Miller', 'Masasa Moyo', 'Daran Norris']"
1816,199,Star Trek: First Contact,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'borg', 'enterprise-e', 'cyborg', 'montana', 'resistance', 'inventor', 'repayment', 'obsession', 'business start-up', 'space opera']",46000000,150000000,256713,7.0,661,111.0,1996,en,['United States of America'],"['Paramount Pictures', 'Digital Image Associates']",['Jonathan Frakes'],"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn', 'Gates McFadden', 'Marina Sirtis', 'James Cromwell', 'Alfre Woodard', 'Alice Krige']"
1817,319888,Eddie the Eagle,"['Comedy', 'Drama', 'History']","['underdog', 'olympic games', 'ski jump', 'biography', 'sport', 'based on true story', 'britain', 'skiing', 'feel good']",23000000,46152800,29365851,44964.0,661,106.0,2016,en,"['Germany', 'United Kingdom', 'United States of America']","['Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Marv Films', 'Saville Productions']",['Dexter Fletcher'],"['Taron Egerton', 'Hugh Jackman', 'Christopher Walken', 'Ania Sowinski', 'Mads Sjøgård Pettersen', 'Iris Berben', 'Jim Broadbent', 'Jo Hartley', 'Keith Allen', 'Dickon Tolson']"
1818,2207,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']","['mission of murder', 'male bonding', 'doing the right thing', 'people change']",55000000,65664721,3231022,44963.0,661,105.0,2006,en,"['United States of America', 'Germany']","[""Donners' Company"", 'Cheyenne Enterprises', 'Alcon Entertainment', 'Nu Image Entertainment GmbH', 'Millennium Films', 'Emmett/Furla Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', '16 Block Productions']",['Richard Donner'],"['Bruce Willis', 'Yasiin Bey', 'David Morse', 'Jenna Stern', 'David Zayas', 'Casey Sander', 'Cylk Cozart', 'Robert Racki', 'Patrick Garrow', 'Sasha Roiz']"
1819,619,The Bodyguard,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']","['sister sister relationship', 'anonymous letter', 'diva', 'bodyguard', 'oscar award', 'los angeles']",25000000,411006740,26576385,44932.0,661,129.0,1992,en,['United States of America'],"['Tig Productions', 'Warner Bros.', 'Kasdan Pictures']",['Mick Jackson'],"['Whitney Houston', 'Kevin Costner', 'Michele Lamar Richards', 'Ralph Waite', 'Gary Kemp', 'Bill Cobbs', 'Tomas Arana', 'Mike Starr', 'Christopher Birt', 'DeVaughn Nixon']"
1820,85446,Step Up Revolution,"['Music', 'Drama', 'Romance']","['flash mob', 'dance instructor', 'real estate development', 'nike', 'dance company']",33000000,140470746,29775441,45113.0,663,99.0,2012,en,['United States of America'],['Summit Entertainment'],['Scott Speer'],"['Kathryn McCormick', 'Ryan Guzman', 'Stephen Boss', 'Megan Boone', 'Jessica Guadix', 'Cleopatra Coleman', 'Zoe Aggeliki', 'Tommy Dewey', 'Celestina', 'Adam G. Sevani']"
1821,1268,Mr. Bean's Holiday,"['Family', 'Comedy']","['holiday', 'france', 'film director', 'chaos', 'clumsy fellow', 'to drop brick', 'aftercreditsstinger']",25000000,229736344,27683874,44932.0,663,90.0,2007,en,"['United Kingdom', 'France', 'Germany']","['Tiger Aspect Productions', 'Working Title Films']",['Steve Bendelack'],"['Rowan Atkinson', 'Max Baldry', 'Emma de Caunes', 'Willem Dafoe', 'Karel Roden']"
1822,7512,Idiocracy,"['Adventure', 'Comedy', 'Science Fiction']","['prostitute', 'capitalism', 'usa president', 'arena', 'congress', 'future', 'human experimentation', 'dystopia', 'army', 'stupidity', 'hibernation', 'dark comedy', 'social satire', 'brainwashing', 'surveillance', 'u.s. congress', 'dystopic future', 'mass media']",30000000,495303,27940093,44991.0,664,84.0,2006,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Ternion Pictures']",['Mike Judge'],"['Luke Wilson', 'Maya Rudolph', 'Dax Shepard', 'Terry Crews', ""Anthony 'Citric' Campos"", 'David Herman', 'Sonny Castillo', 'Kevin McAfee', 'Robert Musgrave', 'Michael McCafferty']"
1823,104,Run Lola Run,"['Action', 'Drama', 'Thriller']","['berlin', 'casino', 'nun', 'red hair', 'running', 'homeless person', 'supermarket', 'ambulance', 'subway', 'daughter', 'money', 'fate']",1530000,7267585,2736562,44964.0,664,81.0,1998,de,['Germany'],"['X-Filme Creative Pool', 'Westdeutscher Rundfunk (WDR)']",['Tom Tykwer'],"['Franka Potente', 'Moritz Bleibtreu', 'Herbert Knaup', 'Nina Petri', 'Armin Rohde', 'Joachim Król', 'Heino Ferch', 'Lars Rudolph', 'Ludger Pistor', 'Sebastian Schipper']"
1824,9388,Thank You for Smoking,"['Comedy', 'Drama']","['father son relationship', 'capitalism', 'based on novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark comedy', 'cancer', 'independent film', 'money', 'morality', 'social satire', 'cigarette smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung cancer', 'lobbyist', 'tobacco industry', 'nicotine']",6500000,24793509,2901153,44933.0,664,92.0,2005,en,['United States of America'],"['Fox Searchlight Pictures', 'Room 9 Entertainment']",['Jason Reitman'],"['Aaron Eckhart', 'Maria Bello', 'Cameron Bright', 'Adam Brody', 'Sam Elliott', 'Katie Holmes', 'Rob Lowe', 'William H. Macy', 'Robert Duvall', 'David Koechner']"
1825,23398,Alvin and the Chipmunks: The Squeakquel,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']","['chipmunk', 'cgi', 'based on tv series', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']",75000000,443140005,29412262,45021.0,666,88.0,2009,en,['United States of America'],"['Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']",['Betty Thomas'],"['Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Amy Poehler', 'Anna Faris', 'Christina Applegate', 'Wendie Malick']"
