Unnamed: 0,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
1557,243940,The Lazarus Effect,"['Thriller', 'Horror']","['terror', 'experiment', 'afterlife', 'paranormal', 'violence', 'death', 'evil', 'researcher']",3300000,64110728,20.304235,5.1,505,83,2015,en,['United States of America'],"['Lionsgate', 'Blumhouse Productions', 'Chapter One Films']",['David Gelb'],"['Olivia Wilde', 'Mark Duplass', 'Donald Glover', 'Evan Peters', 'Sarah Bolger']"
1558,707,A View to a Kill,"['Adventure', 'Action', 'Thriller']","['paris', 'london england', 'france', 'england', 'san francisco', 'horse race', 'fire', 'helicopter', 'drug abuse', 'terrorist', 'secret identity', 'firemen', 'fire engine', 'villain', 'zeppelin', 'earthquake', 'snowboarding', 'microchip', 'racehorse', 'flooding', 'pipeline', 'snow', 'british secret service', 'skiing']",30000000,152427960,27.230493,6.0,506,131,1985,en,"['France', 'Iceland', 'United Kingdom', 'United States of America']",['Eon Productions'],['John Glen'],"['Roger Moore', 'Christopher Walken', 'Tanya Roberts', 'Grace Jones', 'Patrick Macnee', 'Patrick Bauchau', 'David Yip', 'Fiona Fullerton', 'Manning Redwood', 'Alison Doody']"
1559,9372,Super Size Me,"['Documentary', 'Comedy', 'Drama']","['experiment', 'health', 'junk food', 'fast food']",65000,28575078,10.400603,6.6,506,100,2004,en,['United States of America'],['Kathbur Pictures'],['Morgan Spurlock'],"['Morgan Spurlock', 'Daryl Isaacs', 'Lisa Ganjhu', 'Stephen Siegel', 'Bridget Bennett', 'Eric Rowley', 'Mark Fenton', 'Alexandra Jamieson', 'John Banzhaf', 'David Satcher']"
1560,9600,Big Momma's House,"['Crime', 'Comedy']",[],30000000,173959438,24.389194,5.6,506,98,2000,en,"['Germany', 'United States of America']","['Twentieth Century Fox Film Corporation', 'Regency Enterprises']",['Raja Gosnell'],"['Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Jascha Washington', 'Terrence Howard']"
1561,10708,Daddy Day Care,"['Comedy', 'Family']","['competition', 'success', 'kindergarten', 'children', 'unemployment']",60000000,164433867,18.106021,5.6,506,92,2003,en,['United States of America'],"['Columbia Pictures', 'Revolution Studios', 'Davis Entertainment']",['Steve Carr'],"['Eddie Murphy', 'Jeff Garlin', 'Steve Zahn', 'Regina King', 'Kevin Nealon', 'Siobhan Fallon', 'Lacey Chabert', 'Jonathan Katz', 'Lisa Edelstein', 'Laura Kightlinger']"
1562,39781,The Kids Are All Right,"['Comedy', 'Drama']","['lesbian relationship', 'lesbian', 'dinner', 'motorcycle', 'argument', 'artificial insemination', 'woman director']",3500000,34705850,15.338211,6.5,506,106,2010,en,['United States of America'],"['Mandalay Vision', '10th Hole Productions', 'Focus Features', 'Gilbert Films', 'Saint Aire Production', 'Artist International', 'Antidote Films (I)', 'Artist International Management']",['Lisa Cholodenko'],"['Julianne Moore', 'Annette Bening', 'Mark Ruffalo', 'Mia Wasikowska', 'Josh Hutcherson', 'Yaya DaCosta', 'Zosia Mamet', 'Kunal Sharma', 'Eddie Hassell', 'Joaquín Garrido']"
1563,42684,Skyline,['Science Fiction'],"['missile', 'light', 'transformation', 'low-budget', 'alien', 'fireplace', 'los angeles', 'cell phone', 'rooftop', 'duringcreditsstinger']",10000000,66821036,26.268209,4.7,507,100,2010,en,['United States of America'],"['Rogue Pictures', 'Relativity Media', 'Hydraulx', 'Rat Entertainment', 'Transmission Pictures']","['Colin Strause', 'Greg Strause']","['Eric Balfour', 'Scottie Thompson', 'David Zayas', 'Donald Faison', 'Brittany Daniel', 'Crystal Reed', 'Neil Hopkins', 'J. Paul Boehmer', 'Tanya Newbould', 'Pam Levin']"
1564,691,The Spy Who Loved Me,"['Adventure', 'Action', 'Thriller']","['london england', 'submarine', 'england', 'assassination', 'spy', 'cairo', 'terrorist', 'egypt', 'mass murder', 'pyramid', 'russia', 'planned murder', 'secret intelligence service', 'kgb', 'villain', 'nuclear missile', 'sphinx', 'warhead', 'jet ski', 'utopia', 'murder', 'shark', 'killer', 'british secret service', 'skiing']",14000000,185438673,27.17347,6.6,507,125,1977,en,"['United Kingdom', 'United States of America']","['United Artists', 'Eon Productions', 'Danjaq']",['Lewis Gilbert'],"['Roger Moore', 'Barbara Bach', 'Curd Jürgens', 'Richard Kiel', 'Caroline Munro', 'Walter Gotell', 'Geoffrey Keen', 'Bernard Lee', 'George Baker', 'Michael Billington']"
1565,228194,The Hundred-Foot Journey,['Drama'],"['france', 'based on novel', 'indian lead', 'restaurant', 'family']",22000000,88880821,27.898438,7.3,508,122,2014,en,"['India', 'United States of America', 'United Arab Emirates']","['Amblin Entertainment', 'Harpo Films', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures', 'DreamWorks Studios']",['Lasse Hallström'],"['Helen Mirren', 'Manish Dayal', 'Om Puri', 'Charlotte Le Bon', 'Rohan Chand', 'Juhi Chawla', 'Farzana Dua Elahe', 'Dillon Mitra', 'Jean Kinsell', 'Amit Shah']"
1566,1645,A Time to Kill,"['Crime', 'Drama', 'Thriller']","['ku klux klan', 'rape', 'mississippi', 'jurors', 'blackmail', 'attempted murder', 'forgiveness', 'court', 'shooting', 'murder', 'suspense', 'lawyer', 'trial', 'courtroom', 'racial tension', 'racial issues']",40000000,152266007,25.219805,7.0,509,149,1996,en,['United States of America'],"['Regency Enterprises', 'Warner Bros.']",['Joel Schumacher'],"['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson', 'Kevin Spacey', 'Oliver Platt', 'Charles S. Dutton', 'Brenda Fricker', 'Donald Sutherland', 'Kiefer Sutherland', 'Patrick McGoohan']"
1567,13836,Race to Witch Mountain,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']","['spacecraft', 'laser', 'teleportation', 'telekinesis', 'alien', 'military', 'duringcreditsstinger', 'supernatural power', 'mountain']",50000000,106303988,23.935053,5.5,509,98,2009,en,['United States of America'],"['Walt Disney Pictures', 'Gunn Films']",['Andy Fickman'],"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig', 'Carla Gugino', 'Chris Marquette', 'Kim Richards', 'Meredith Salenger', 'Ciarán Hinds', 'Tom Everett Scott', 'Billy Brown']"
1568,8859,"Dude, Where’s My Car?",['Comedy'],"['dude', 'amnesia', 'idiot', 'auto', 'friendship', 'cannabis', 'hangover', 'spoof', 'teenager', 'drug', 'alcohol abuse', 'celebration', 'car', 'duringcreditsstinger', 'child']",13000000,73180723,25.316146,5.2,509,83,2000,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Alcon Entertainment']",['Danny Leiner'],"['Ashton Kutcher', 'Seann William Scott', 'Kristy Swanson', 'Jennifer Garner', 'Marla Sokoloff', 'David Herman', 'Hal Sparks', ""Charlie O'Connell"", 'John Toles-Bey', 'Christian Middelthon']"
1569,6615,Lars and the Real Girl,"['Comedy', 'Romance', 'Drama']","['garage', 'lone wolf', 'dying and death', 'loss', 'delusion', 'puppet', 'doll']",12000000,11293663,15.817096,7.1,509,106,2007,en,['United States of America'],"['Sidney Kimmel Entertainment', 'Metro-Goldwyn-Mayer (MGM)', 'Lars Productions']",['Craig Gillespie'],"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'Kelli Garner', 'Lauren Ash', 'Patricia Clarkson', 'R. D. Reid', 'Nancy Beatty', 'Doug Lennox', 'Joe Bostick']"
1570,1911,The 13th Warrior,"['Adventure', 'Fantasy', 'Action']","['witch', 'cave', 'arabian', 'viking', 'iraq', 'war', 'mission']",160000000,61698899,27.220157,6.4,510,102,1999,en,['United States of America'],['Touchstone Pictures'],['John McTiernan'],"['Antonio Banderas', 'Vladimir Kulich', 'Dennis Storhøi', 'Daniel Southern', 'Clive Russell', 'Mischa Hausserman', 'Richard Bremmer', 'Diane Venora', 'Neil Maffin', 'John DeSantis']"
1571,19585,G-Force,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']",['duringcreditsstinger'],150000000,292817841,26.710398,5.1,510,88,2009,en,['United States of America'],"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Whamaphram Productions']",['Hoyt Yeatman'],"['Sam Rockwell', 'Penélope Cruz', 'Tracy Morgan', 'Jon Favreau', 'Steve Buscemi', 'Nicolas Cage', 'Edwin Louis', 'Jared Lavette', 'Micah Lavette', 'Bill Nighy']"
1572,12279,Spy Kids 3-D: Game Over,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","['video game', 'intelligence', 'liberation', 'child hero', 'mission']",38000000,197011982,21.998734,4.7,511,84,2003,en,['United States of America'],['Dimension Films'],['Robert Rodriguez'],"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega', 'Daryl Sabara', 'Sylvester Stallone', 'Salma Hayek', 'Ricardo Montalban', 'Holland Taylor', 'Mike Judge', ""Matt O'Leary""]"
1573,23742,Cop Out,"['Action', 'Comedy', 'Crime']","['new york', 'money laundering', 'daughter', 'police', 'undercover cop', 'wedding', 'police officer', 'duringcreditsstinger']",30000000,55583804,25.825771,5.3,511,107,2010,en,['United States of America'],['Warner Bros.'],['Kevin Smith'],"['Bruce Willis', 'Tracy Morgan', 'Juan Carlos Hernández', 'Seann William Scott', 'Michelle Trachtenberg', 'Jason Lee', 'Kevin Pollak', 'Adam Brody', 'Ana de la Reguera', 'Rashida Jones']"
1574,11551,Small Soldiers,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']","['defense industry', 'soldier', 'killer toys', 'toy comes to life']",40000000,54682547,23.088571,6.2,511,110,1998,en,['United States of America'],"['Universal Pictures', 'Amblin Entertainment', 'DreamWorks Pictures']",['Joe Dante'],"['Gregory Smith', 'Kirsten Dunst', 'Denis Leary', 'Phil Hartman', 'David Cross', 'Jay Mohr', 'Kevin Dunn', 'Ann Magnuson', 'Wendy Schaal', 'Jacob Smith']"
1575,10663,The Waterboy,['Comedy'],"['sport', 'social outcast', 'low self esteem', 'black and white to color']",23000000,185991646,23.839127,5.9,512,90,1998,en,['United States of America'],['Touchstone Pictures'],['Frank Coraci'],"['Adam Sandler', 'Kathy Bates', 'Fairuza Balk', 'Henry Winkler', 'Jerry Reed', 'Lawrence Gilliard Jr.', 'Blake Clark', 'Peter Dante', 'Jonathan Loughran', 'Al Whiting']"
1576,1636,Bedazzled,"['Fantasy', 'Comedy', 'Romance']","[""love of one's life"", 'mephisto', 'wish', 'pact with the devil']",48000000,90383208,19.348007,5.6,512,93,2000,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'KirchMedia']",['Harold Ramis'],"['Elizabeth Hurley', 'Brendan Fraser', ""Frances O'Connor"", 'Orlando Jones', 'Paul Adelstein', 'Toby Huss', 'Gabriel Casseus', 'Miriam Shor', 'Brian Doyle-Murray', 'Jeff Doucette']"
1577,2026,Hostage,"['Mystery', 'Drama', 'Thriller', 'Crime']","['fbi', 'kidnapping', 'police operation', 'home invasion', 'hostage situation']",52000000,77944725,23.663713,6.2,512,113,2005,en,"['Germany', 'United States of America']","['Miramax Films', 'Cheyenne Enterprises', 'Yari Film Group', 'Stratus Film Co.', 'Syndicate Films International', 'Equity Pictures Medienfonds GmbH & Co. KG II', 'Hostage GmbH']",['Florent-Emilio Siri'],"['Bruce Willis', 'Kevin Pollak', 'Jimmy Bennett', 'Michelle Horn', 'Ben Foster', 'Jonathan Tucker', 'Marshall Allman', 'Serena Scott Thomas', 'Rumer Willis', 'Marjean Holden']"
1578,4349,The Kingdom,"['Thriller', 'Action', 'Drama']","['assassination', 'assassin', 'terrorist', 'explosive', 'fbi', 'chase', 'saudi arabia', 'investigation', 'police', 'medical examiner', 'terrorism', 'fbi agent', 'arab', 'bomb attack']",70000000,86658558,26.123705,6.5,513,110,2007,en,"['Germany', 'United States of America']","['Universal Pictures', 'Forward Pass', 'Relativity Media', 'FilmWorks', 'MDBF Zweite Filmgesellschaft']",['Peter Berg'],"['Jamie Foxx', 'Jennifer Garner', 'Chris Cooper', 'Jason Bateman', 'Ali Suliman', 'Jeremy Piven', 'Ashraf Barhom', 'Richard Jenkins', 'Tim McGraw', 'Kyle Chandler']"
1579,6950,Outbreak,"['Action', 'Drama', 'Science Fiction', 'Thriller']","['river', 'general', 'research', 'army', 'serum', 'monkey', 'epidemic', 'medical research']",50000000,189859560,30.397496,6.3,513,127,1995,en,['United States of America'],"['Kopelson Entertainment', 'Punch Productions', 'Warner Bros.', 'Arnold Kopelson Productions']",['Wolfgang Petersen'],"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Patrick Dempsey', 'Benito Martinez', 'Malick Bowens', 'Zakes Mokae']"
1580,10159,The Rundown,"['Adventure', 'Action', 'Comedy', 'Thriller']","['hunter', 'bounty', 'bounty hunter', 'fight', 'amazon', 'treasure hunt', 'jungle']",85000000,80916492,24.107835,6.4,514,104,2003,en,['United States of America'],"['Columbia Pictures', 'Universal Pictures', 'Strike Entertainment', 'WWE Studios', 'Misher Films', 'IM3 Entertainment']",['Peter Berg'],"['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ernie Reyes, Jr.', 'Ewen Bremner', 'Jon Gries', 'William Lucking', 'Stuart F. Wilson', 'Dennis Keiffer']"
1581,16538,"I Love You, Man",['Comedy'],"['poker', 'bondage', 'duringcreditsstinger']",41000000,91636986,25.391899,6.5,515,105,2009,en,['United States of America'],"['The Montecito Picture Company', 'De Line Pictures', 'Bernard Gayle Productions']",['John Hamburg'],"['Paul Rudd', 'Jason Segel', 'Rashida Jones', 'Andy Samberg', 'J.K. Simmons', 'Jane Curtin', 'Jon Favreau', 'Jaime Pressly', 'Rob Huebel', 'Thomas Lennon']"
1582,34813,The Losers,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['hospital', 'black ops']",25000000,23580000,24.903418,6.2,515,97,2010,en,['United States of America'],"['DC Comics', 'Weed Road Pictures', 'Dark Castle Entertainment', 'Warner Bros.', 'DC Entertainment']",['Sylvain White'],"['Jeffrey Dean Morgan', 'Zoe Saldana', 'Chris Evans', 'Idris Elba', 'Columbus Short', 'Óscar Jaenada', 'Jason Patric', 'Holt McCallany', 'Peter Macdissi', 'Peter Francis James']"
1583,139038,A Haunted House,"['Comedy', 'Horror']","['horror spoof', 'found footage', 'duringcreditsstinger']",2500000,60141683,18.661541,5.4,516,86,2013,en,['United States of America'],"['Endgame Entertainment', 'Wayans Bros. Entertainment', 'IM Global', 'Open Road Films']",['Michael Tiddes'],"['Marlon Wayans', 'Essence Atkins', 'Nick Swardson', 'Cedric the Entertainer', 'David Koechner', 'Dave Sheridan', 'Liana Mendoza', 'Jamie Noel', 'Marlene Forte', 'Affion Crockett']"
1584,9341,The Core,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",['disaster film'],60000000,74208267,29.211255,5.4,516,136,2003,en,"['United States of America', 'Canada', 'Germany']","['Paramount Pictures', 'David Foster Productions', 'Horsepower Films', 'LivePlanet', 'Core Productions', 'Munich Film Partners New Century & Company (MFP) Core Productions']",['Jon Amiel'],"['Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Stanley Tucci', 'Tchéky Karyo', 'DJ Qualls', 'Richard Jenkins', 'Bruce Greenwood', 'Christopher Shyer', 'Ray Galletti']"
1585,9896,Rat Race,"['Adventure', 'Comedy']","['casino', 'running', 'millionaire', 'road movie']",48000000,85498534,18.60049,6.0,518,112,2001,en,"['Canada', 'United States of America']","['Paramount Pictures', 'Fireworks Pictures', 'Alphaville Films']",['Jerry Zucker'],"['Cuba Gooding Jr.', 'Seth Green', 'Whoopi Goldberg', 'Breckin Meyer', 'Amy Smart', 'John Cleese', 'Wayne Knight', 'Vince Vieluf', 'Lanei Chapman', 'Jon Lovitz']"
1586,10027,Unleashed,"['Action', 'Crime']","['martial arts', 'hitman', 'serial killer']",45000000,50871113,25.999888,6.6,518,103,2005,en,"['France', 'United Kingdom', 'United States of America']","['Canal Plus', 'Current Entertainment', 'Clubdeal', 'TF1 Films Production', 'EuropaCorp', 'Qian Yian International', 'Danny the Dog Prods Ltd.']",['Louis Leterrier'],"['Jet Li', 'Morgan Freeman', 'Bob Hoskins', 'Vincent Regan', 'Dylan Brown', 'Tamer Hassan', 'Phyllida Law', 'Michael Jenn', 'Carole Ann Wilson', 'Kerry Condon']"
1587,43947,I Spit on Your Grave,"['Thriller', 'Crime', 'Horror']","['rape', 'revenge', 'writer', 'strangulation']",2000000,572809,26.281839,6.3,519,108,2010,en,['United States of America'],"['Anchor Bay Films', 'Cinetel Films', 'Family of the Year Productions']",['Steven R. Monroe'],"['Sarah Butler', 'Daniel Franzese', 'Chad Lindberg', 'Jeff Branson', 'Rodney Eastman']"
1588,10590,We Were Soldiers,"['Action', 'History', 'War']","['vietnam veteran', 'missile', 'vietnam war', 'army', 'major', 'based on true story', 'steel helmet', 'soldier', 'explosion', 'battle', 'death', 'vietnamese']",75000000,114660784,19.708731,6.7,521,138,2002,en,"['Germany', 'United States of America']","['Icon Entertainment International', 'Wheelhouse Entertainment', 'Motion Picture Production GmbH & Co. Erste KG']",['Randall Wallace'],"['Mel Gibson', 'Greg Kinnear', 'Madeleine Stowe', 'Sam Elliott', 'Chris Klein', 'Keri Russell', 'Barry Pepper', 'Clark Gregg', 'Marc Blucas', 'Jsu Garcia']"
1589,55,Amores perros,"['Drama', 'Thriller']","['homeless person', 'mexico city', 'daughter', 'secret love', 'dogfight', 'money', 'dog', 'nonlinear timeline', 'multiple storylines', 'new mexican cinema']",2000000,20908467,23.281616,7.6,521,154,2000,es,['Mexico'],"['Altavista Films', 'Zeta Film']",['Alejandro González Iñárritu'],"['Gael García Bernal', 'Vanessa Bauche', 'Goya Toledo', 'Alvaro Guerrero', 'Emilio Echevarría', 'Jorge Salinas', 'Rodrigo Murray', 'Humberto Busto', 'Gerardo Campbell', 'Rosa María Bianchi']"
1590,9778,Serendipity,"['Comedy', 'Romance']","['soulmates', 'new love', 'book', 'dollar', 'fate', 'destiny']",28000000,77516304,14.530803,6.6,521,90,2001,en,['United States of America'],"['Miramax Films', 'Tapestry Films', 'Simon Fields Productions']",['Peter Chelsom'],"['John Cusack', 'Kate Beckinsale', 'Jeremy Piven', 'Bridget Moynahan', 'Eugene Levy', 'Lilli Lavine', 'Michael Guarino Jr.', 'Abdul Alshawish', 'Stephen Bruce', 'David Sparrow']"
1591,36593,The Naked Gun 33⅓: The Final Insult,"['Comedy', 'Crime']","['undercover', 'spoof']",30000000,51132598,28.624038,6.3,521,83,1994,en,['United States of America'],['Paramount Pictures'],['Peter Segal'],"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson', 'Fred Ward', 'Kathleen Freeman', 'Anna Nicole Smith', 'Doris Belack', 'Nigel Gibbs', 'Andre Rosey Brown']"
1592,9488,Spy Kids 2: The Island of Lost Dreams,"['Action', 'Adventure', 'Family']","['spy', 'experiment', 'island', 'secret organization', 'wretch', 'weapon', 'rivalry', 'scientist']",38000000,119723358,24.085144,5.3,521,100,2002,en,['United States of America'],['Dimension Films'],['Robert Rodriguez'],"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega', 'Daryl Sabara', 'Steve Buscemi', 'Mike Judge', 'Danny Trejo', 'Cheech Marin', ""Matt O'Leary"", 'Emily Osment']"
1593,8836,The X Files: I Want to Believe,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['extraterrestrial technology', 'fbi', 'alien', 'fbi agent', 'duringcreditsstinger']",30000000,68369434,25.454549,5.5,523,104,2008,en,"['Canada', 'United States of America']","['Twentieth Century Fox Film Corporation', 'Ten Thirteen Productions', 'Dune Entertainment III', 'Crying Box Productions']",['Chris Carter'],"['David Duchovny', 'Gillian Anderson', 'Amanda Peet', 'Billy Connolly', 'Xzibit', 'Mitch Pileggi', 'Callum Keith Rennie', 'Adam Godley', 'Alex Diakun', 'Nicki Aycox']"
1594,50839,Margin Call,"['Thriller', 'Drama']","['capitalism', 'wall street', 'downsizing', 'financial crisis', 'stock market', '21st century']",3500000,19504039,26.259389,6.7,524,107,2011,en,['United States of America'],"['Benaroya Pictures', 'Before the Door Pictures', 'Washington Square Films', 'Untitled Entertainment']",['J.C. Chandor'],"['Kevin Spacey', 'Paul Bettany', 'Jeremy Irons', 'Zachary Quinto', 'Ashley Williams', 'Demi Moore', 'Simon Baker', 'Penn Badgley', 'Mary McDonnell', 'Stanley Tucci']"
1595,17610,Year One,"['Comedy', 'Adventure']","['temple', 'slavery', 'stone age', 'cavemen', 'prehistoric adventure', 'duringcreditsstinger', 'prehistoric times', 'prehistoric man']",60000000,62357900,25.293538,4.6,524,97,2009,en,['United States of America'],"['Columbia Pictures', 'Ocean Pictures', 'Apatow Productions']",['Harold Ramis'],"['Jack Black', 'Michael Cera', 'Olivia Wilde', 'Oliver Platt', 'David Cross', 'Christopher Mintz-Plasse', 'Vinnie Jones', 'Hank Azaria', 'Juno Temple', 'June Diane Raphael']"
1596,682,The Man with the Golden Gun,"['Adventure', 'Action', 'Thriller']","['london england', 'england', 'martial arts', 'assassin', 'exotic island', 'gold', 'hitman', 'secret mission', 'villain', 'bangkok', 'thailand', 'floatplane', 'karate', 'hong kong', 'duel', 'pistol', 'secret service', 'aftercreditsstinger']",7000000,97572000,30.214716,6.3,524,125,1974,en,"['United Kingdom', 'United States of America']","['United Artists', 'Eon Productions', 'Danjaq']",['Guy Hamilton'],"['Roger Moore', 'Christopher Lee', 'Britt Ekland', 'Maud Adams', 'Hervé Villechaize', 'Clifton James', 'Richard Loo', 'Soon-Tek Oh', 'Marc Lawrence', 'Bernard Lee']"
1597,34016,She's Out of My League,"['Comedy', 'Romance']","['confidence', 'romantic comedy', 'dating', 'insecurity', 'unlikely lovers', 'twenty something', 'duringcreditsstinger']",20000000,49779728,16.176976,5.9,525,104,2010,en,['United States of America'],"['DreamWorks SKG', 'Mosaic']",['Jim Field Smith'],"['Alice Eve', 'Jay Baruchel', 'Mike Vogel', 'Krysten Ritter', 'Debra Jo Rupp', 'Lindsay Sloane', 'Kim Shaw', 'Geoff Stults', 'T.J. Miller', 'Nate Torrence']"
1598,3683,Flags of Our Fathers,"['War', 'Drama', 'History']","['world war ii', 'dying and death', 'pacific', 'iwo jima', 'aftercreditsstinger', 'duringcreditsstinger']",90000000,65900249,23.9366,6.7,526,132,2006,en,['United States of America'],"['DreamWorks SKG', 'Amblin Entertainment', 'Malpaso Productions', 'Warner Bros.']",['Clint Eastwood'],"['Ryan Phillippe', 'Adam Beach', 'Jesse Bradford', 'John Benjamin Hickey', 'John Slattery', 'Barry Pepper', 'Jamie Bell', 'Paul Walker', 'Robert Patrick', 'Neal McDonough']"
1599,9641,Cheaper by the Dozen 2,['Comedy'],"['holiday', 'lake', 'big family', 'father', 'rivalry', 'family holiday']",60000000,129181830,18.831023,5.7,526,94,2005,en,['United States of America'],"['Twentieth Century Fox Film Corporation', '21 Laps Entertainment', 'Dozen Canada Productions']",['Adam Shankman'],"['Steve Martin', 'Eugene Levy', 'Bonnie Hunt', 'Tom Welling', 'Jonathan Bennett', 'Forrest Landis', 'Carmen Electra', 'Taylor Lautner', 'Jacob Smith', 'Kevin G. Schmidt']"
1600,55420,Another Earth,"['Drama', 'Science Fiction']","['earth', 'tragedy', 'janitor', 'planet', 'solar system']",100000,1776935,25.402697,6.8,527,92,2011,en,['United States of America'],['Artists Public Domain'],['Mike Cahill'],"['William Mapother', 'Brit Marling', 'Matthew-Lee Erlbach', 'DJ Flava', 'Meggan Lennon', 'AJ Diana', 'Bruce Colbert', 'Paul S. Mezey', 'Ana Valle', 'Jeffrey Goldenberg']"
1601,700,Octopussy,"['Adventure', 'Action', 'Thriller']","['atomic bomb', 'crocodile', 'secret intelligence service', 'kgb', 'hot air balloon', 'british secret service']",27500000,187500000,25.633663,6.2,527,131,1983,en,"['United Kingdom', 'United States of America']",['Eon Productions'],['John Glen'],"['Roger Moore', 'Maud Adams', 'Louis Jourdan', 'Kristina Wayborn', 'Kabir Bedi', 'Steven Berkoff', 'David Meyer', 'Tony Meyer', 'Desmond Llewelyn', 'Robert Brown']"
1602,71688,The Iron Lady,"['History', 'Drama']","['capitalism', 'prime minister', 'argentina', 'woman director', '1980s']",13000000,114956699,23.3784,6.2,527,105,2011,en,"['France', 'United Kingdom']","['UK Film Council', 'Canal+', 'DJ Films', 'CinéCinéma', 'Pathé', 'Film4', 'Goldcrest Pictures', 'Yuk Films']",['Phyllida Lloyd'],"['Meryl Streep', 'Anthony Stewart Head', 'Harry Lloyd', 'Jim Broadbent', 'Susan Brown', 'Alice da Cunha', 'Phoebe Waller-Bridge', 'Iain Glen', 'Alexandra Roach', 'Victoria Bewick']"
1603,4824,The Jackal,"['Action', 'Thriller', 'Adventure', 'Crime']","['fbi', 'cold war', 'hitman']",60000000,159330280,19.747459,6.1,527,124,1997,en,['United States of America'],"['Universal Pictures', 'Toho-Towa', 'Mutual Film Company', 'Marubeni', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'Alphaville Films', 'British Broadcasting Corporation (BBC)', 'UGC PH', ""Mel's Cite du Cinema""]",['Michael Caton-Jones'],"['Bruce Willis', 'Richard Gere', 'Sidney Poitier', 'Diane Venora', 'J.K. Simmons', 'Jack Black', 'Sophie Okonedo', 'Ravil Isyanov', 'Maggie Castle', 'Karen Kirschenbauer']"
1604,12620,The House Bunny,"['Romance', 'Comedy']","['virgin', 'nudity', 'college', 'costume', 'yoga', 'bikini', 'party', 'playboy', 'jail', 'sorority', 'pregnancy', 'model', 'fraternity', 'pledge']",25000000,70442940,25.838073,5.6,529,97,2008,en,['United States of America'],"['Columbia Pictures', 'Happy Madison Productions', 'Relativity Media', 'Alta Loma Entertainment']",['Fred Wolf'],"['Anna Faris', 'Emma Stone', 'Kat Dennings', 'Katharine McPhee', 'Rumer Willis', 'Hugh M. Hefner', 'Christopher McDonald', ""Beverly D'Angelo"", 'Kiely Williams', 'Tyson Ritter']"
1605,795,City of Angels,"['Drama', 'Fantasy', 'Romance']","['suicide', 'angel', 'life and death', 'desperation', 'operation', 'heaven', 'faith', 'afterlife', 'los angeles', 'interspecies romance']",55000000,198685114,21.272734,6.4,529,114,1998,en,"['United States of America', 'Germany']","['Atlas Entertainment', 'Regency Enterprises', 'Monarchy Enterprises B.V.', 'Warner Bros.', 'Taurus Film']",['Brad Silberling'],"['Nicolas Cage', 'Meg Ryan', 'Andre Braugher', 'Dennis Franz', 'Colm Feore', 'Robin Bartlett', 'Joanna Merlin', 'Sarah Dampf', 'Rhonda Dotson', 'Nigel Gibbs']"
1606,8051,Punch-Drunk Love,"['Comedy', 'Drama', 'Romance']","['shyness', 'brother sister relationship', 'business man']",25000000,17000000,15.960916,6.9,530,95,2002,en,['United States of America'],"['Columbia Pictures', 'New Line Cinema', 'Ghoulardi Film Company']",['Paul Thomas Anderson'],"['Adam Sandler', 'Emily Watson', 'Philip Seymour Hoffman', 'Luis Guzmán', 'Mary Lynn Rajskub', 'Robert Smigel', 'Jason Andrews', 'Don McManus', 'David Schrempf', 'Seann Conway']"
1607,5,Four Rooms,"['Crime', 'Comedy']","['hotel', ""new year's eve"", 'witch', 'bet', 'hotel room', 'sperm', 'los angeles', 'hoodlum', 'woman director']",4000000,4300000,22.87623,6.5,530,98,1995,en,['United States of America'],"['Miramax Films', 'A Band Apart']","['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino']","['Tim Roth', 'Antonio Banderas', 'Jennifer Beals', 'Madonna', 'Marisa Tomei', 'Bruce Willis', 'Quentin Tarantino', 'Sammi Davis', 'Amanda de Cadenet', 'Valeria Golino']"
