,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
1394,512,Scoop,"['Comedy', 'Mystery']","['upper class', 'prostitute', 'journalist', 'drowning', 'newspaper', 'magic', 'tarot cards', 'magic show', 'lordship', 'suspicion of murder', 'headline', 'funeral', 'investigation', 'daughter', 'music instrument', 'afterlife', 'swimming pool', 'murder', 'wealth', 'american', 'united kingdom']",4000000,31584901,17.229.537,6.4,420,96,2006,en,['United Kingdom'],"['BBC Films', 'Ingenious Film Partners', 'Ingenious Media', 'Perdido Prod.']",['Woody Allen'],"['Scarlett Johansson', 'Hugh Jackman', 'Woody Allen', 'Ian McShane', 'Kevin McNally', 'Romola Garai', 'Charles Dance', 'Fenella Woolgar', 'Julian Glover', 'Geoff Bell']"
1395,20533,Jonah Hex,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']","['gunslinger', 'usa', 'dc comics', 'hell', 'facial scar', 'death', 'confederate', 'tomahawk']",47000000,10539000,22.581.313,4.4,420,80,2010,en,['United States of America'],['Warner Bros.'],['Jimmy Hayward'],"['Josh Brolin', 'John Malkovich', 'Megan Fox', 'Michael Fassbender', 'Will Arnett', 'Michael Shannon', 'Aidan Quinn', 'Lance Reddick', 'David Jensen', 'John Gallagher Jr.']"
1396,342521,Keanu,"['Action', 'Comedy']","['hitman', 'strip club', 'african american', 'gangster', 'car chase', 'kitten', 'buddy comedy', 'gun fight', 'stolen pet', 'designer drug']",15000000,20566327,18.268.009,6,421,94,2016,en,['United States of America'],['New Line Cinema'],['Peter Atencio'],"['Jordan Peele', 'Keegan-Michael Key', 'Tiffany Haddish', 'Method Man', 'Darrell Britt-Gibson', 'Jason Mitchell', 'Jamar Malachi Neighbors', 'Luis Guzmán', 'Will Forte', 'Nia Long']"
1397,9576,Tootsie,"['Comedy', 'Romance']","['infidelity', 'love', 'friends', 'cross dressing', 'reputation', 'unemployed actor', 'serenade', 'hit in the crotch', 'apology', 'live television', 'actress', 'actor']",21000000,177200000,20.818.567,6.9,421,116,1982,en,['United States of America'],"['Columbia Pictures Corporation', 'Mirage Enterprises', 'Punch Productions', 'Delphi Films', 'The Criterion Collection']",['Sydney Pollack'],"['Dustin Hoffman', 'Jessica Lange', 'Teri Garr', 'Dabney Coleman', 'Charles Durning', 'Bill Murray', 'Sydney Pollack', 'George Gaynes', 'Geena Davis', 'Doris Belack']"
1398,9563,Any Given Sunday,['Drama'],"['american football', 'trainer', 'training', 'american football coach', 'sport', 'american football stadium']",55000000,100230832,23.127.561,6.8,422,163,1999,en,['United States of America'],"[""Donners' Company"", 'Ixtlan', 'Warner Bros.']",['Oliver Stone'],"['Al Pacino', 'Cameron Diaz', 'Dennis Quaid', 'James Woods', 'Jamie Foxx', 'LL Cool J', 'Matthew Modine', 'Jim Brown', 'Lawrence Taylor', 'Bill Bellamy']"
1399,1051,The French Connection,"['Action', 'Crime', 'Thriller']","['police brutality', 'marseille', 'night life', 'attempted murder', 'drug dealer', 'drug mule', 'gangster boss', 'drug smuggle', 'undercover agent', 'hijacking of train', 'herion']",1800000,41158757,15.978.136,7.4,422,104,1971,en,['United States of America'],"['Twentieth Century Fox Film Corporation', ""D'Antoni Productions"", 'Schine-Moore Productions']",['William Friedkin'],"['Gene Hackman', 'Fernando Rey', 'Roy Scheider', 'Tony Lo Bianco', 'Marcel Bozzuffi', 'Frédéric de Pasquale', 'Bill Hickman', 'Harold Gary', 'Arlene Farber', 'Eddie Egan']"
1400,37495,Four Lions,"['Comedy', 'Crime', 'Drama']","['terrorism', 'british farce']",967686,4270000,20.544.999,7,423,101,2010,en,['United Kingdom'],"['Film4', 'Drafthouse Films', 'Warp Films', 'Wild Bunch Distribution']",['Chris Morris'],"['Riz Ahmed', 'Nigel Lindsay', 'Kayvan Novak', 'Adeel Akhtar', 'Arsher Ali', 'Preeya Kalidas', 'Benedict Cumberbatch', 'Julia Davis', 'Craig Parkinson', 'Wasim Zakir']"
1401,11371,The Score,"['Action', 'Crime', 'Thriller']","['quebec', 'jewel', 'scepter', 'customs house', 'jewelry heist', 'blueprint', 'assumed identity', 'schematic', 'voice over', 'surveillance camera', 'one last job']",68000000,71069884,22.572.323,6.7,423,124,2001,en,"['Germany', 'United States of America']","['Paramount Pictures', 'Mandalay Pictures', 'Horseshoe Bay Productions']",['Frank Oz'],"['Robert De Niro', 'Edward Norton', 'Marlon Brando', 'Angela Bassett', 'Paul Soles', 'Jamie Harrold', 'Serge Houde', 'Mark Camacho', 'Gary Farmer', 'Martin Drainville']"
1402,73567,Killer Joe,"['Crime', 'Drama', 'Thriller']","['trailer park', 'gun', 'texas', 'deal', 'psychopath', 'sexual humiliation', 'money', 'lingerie', 'arson', 'police detective', 'physical abuse', 'neo-noir', 'burial', 'pizza shop', 'drugs']",10000000,3665069,16.436.178,6.5,425,102,2011,en,['United States of America'],"['Voltage pictures', 'Worldview Entertainment', 'ANA Media', 'Picture Perfect (I)']",['William Friedkin'],"['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon', 'Juno Temple', 'Marc Macaulay', 'Gralen Bryant Banks', 'Carol Sutton', 'Danny Epper', 'Jeff Galpin']"
1403,70436,The Raven,"['Crime', 'Thriller', 'Mystery']","['poison', 'blackmail', 'masked ball', 'historical figure', 'buried alive', 'serial killer', 'deadline', 'edgar allan poe', 'newspaper review', 'baltimore maryland', 'newspaper office', 'hard times', 'life imitates art', 'pendulum']",26000000,29657751,22.520.842,6.1,426,111,2012,en,"['Hungary', 'Serbia', 'Spain', 'United States of America']",['Relativity Media'],['James McTeigue'],"['John Cusack', 'Luke Evans', 'Alice Eve', 'Brendan Gleeson', 'Kevin McNally', 'Oliver Jackson-Cohen', 'Jimmy Yuill', 'Pam Ferris', 'Brendan Coyle', 'Dave Legeno']"
1404,9884,Collateral Damage,"['Action', 'Thriller', 'Drama']","['terrorist', 'fbi', 'colombia', 'firemen', 'revenge', 'explosion', 'car explosion', 'bomb attack']",85000000,78382433,18.827.753,5.5,427,108,2002,en,['United States of America'],"['David Foster Productions', 'Bel Air Entertainment', 'Warner Bros.', 'Hacienda Productions']",['Andrew Davis'],"['Arnold Schwarzenegger', 'Francesca Neri', 'Elias Koteas', 'Cliff Curtis', 'John Turturro', 'John Leguizamo', 'Jane Lynch', 'Harry Lennix', 'Lindsay Frost', 'Tyler Posey']"
1405,2018,The Wedding Planner,['Comedy'],"['san francisco', 'marriage proposal', ""love of one's life"", 'wedding planer', ""man of one's dreams"", 'wine garden', 'wedding', 'sicilian', 'star crossed lovers', 'wedding day', 'meant for each other']",35000000,94728529,14.949.395,5.5,427,103,2001,en,['United States of America'],"['Columbia Pictures Corporation', 'Intermedia Films', 'Dee Gee Entertainment', 'Tapestry Films', 'Prufrock Pictures', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG']",['Adam Shankman'],"['Jennifer Lopez', 'Matthew McConaughey', 'Justin Chambers', 'Joanna Gleason', 'Lou Myers', 'Kathy Najimy', 'Charles Kimbrough', 'Judy Greer', 'Bridgette Wilson', 'Alex Rocco']"
1406,12106,The Quick and the Dead,"['Action', 'Western']","['gunslinger', 'revenge', 'prairie', 'shootout', 'pistol']",32000000,18552460,16.473.355,6.3,427,107,1995,en,"['Japan', 'United States of America']",['TriStar Pictures'],['Sam Raimi'],"['Sharon Stone', 'Gene Hackman', 'Russell Crowe', 'Leonardo DiCaprio', 'Tobin Bell', 'Roberts Blossom', 'Kevin Conway', 'Keith David', 'Lance Henriksen', 'Pat Hingle']"
1407,13680,The Game Plan,"['Comedy', 'Family']","['american football', 'bachelor', 'sports team', 'sport', 'aerobics', 'tween girl', 'publicist']",22000000,147880543,20.699.212,6,428,110,2007,en,['United States of America'],"['Walt Disney Pictures', 'Mayhem Pictures', 'Monkey Dance Productions']",['Andy Fickman'],"['Dwayne Johnson', 'Madison Pettis', 'Kyra Sedgwick', 'Roselyn Sánchez', 'Morris Chestnut', 'Hayes MacArthur', 'Brian J. White', 'Jamal Duff', 'Paige Turco', 'Gordon Clapp']"
1408,9619,Dante's Peak,"['Action', 'Adventure', 'Thriller']","['helicopter', 'small town', 'mayor', 'evacuation', 'motel', 'lava', 'volcano', 'cabin', 'lovers', 'natural disaster', 'partnership', 'volcanologist', 'rescue', 'explosion', 'scientist', 'seismograph', 'volcanic eruption', 'rowboat', 'catastrophe', 'acid', 'county fair', 'abandoned mine', 'volcanic ash']",116000000,178127760,1.690.444,5.7,428,108,1997,en,['United States of America'],"['Universal Pictures', 'Pacific Western']",['Roger Donaldson'],"['Pierce Brosnan', 'Linda Hamilton', 'Jamie Renée Smith', 'Jeremy Foley', 'Elizabeth Hoffman', 'Charles Hallahan', 'Grant Heslov', 'Kirk Trutner', 'Arabella Field', 'Tzi Ma']"
1409,316152,Free State of Jones,"['War', 'Action', 'Drama', 'History', 'Thriller']","['slavery', 'american civil war']",50000000,25035950,21.589.393,6.6,428,139,2016,en,['United States of America'],"['Larger Than Life Productions', 'Vendian Entertainment', 'Route One Films']",['Gary Ross'],"['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali', 'Keri Russell', 'Jacob Lofland', 'Sean Bridgers', 'Brad Carter', 'Jane McNeill', 'Gary Grubbs', 'Christopher Berry']"
1410,16290,Jackass 3D,"['Comedy', 'Documentary', 'Action']","['pain', 'stunts', 'stuntman', 'stupidity', 'comedy', 'duringcreditsstinger', '3d']",20000000,117224271,2.099.174,6.4,428,94,2010,en,"['United States of America', 'Romania']",['MTV Films'],['Jeff Tremaine'],"['Johnny Knoxville', 'Bam Margera', 'Ryan Dunn', 'Steve-O', 'Chris Pontius', 'Jason Acuña', 'Preston Lacy', 'Ehren McGhehey', 'Dave England', 'Phil Margera']"
1411,256917,The Water Diviner,"['War', 'Drama']","['istanbul', 'australia', 'post world war i', 'farmer', 'missing in action', 'missing son', 'gallipoli campaign', 'inspired by true events']",22500000,15520023,22.096.286,6.8,431,112,2014,en,"['Australia', 'United States of America']","['Hopscotch Features', 'Fear of God Films']",['Russell Crowe'],"['Russell Crowe', 'Olga Kurylenko', 'Yılmaz Erdoğan', 'Cem Yılmaz', 'Jai Courtney', 'Ryan Corr', 'James Fraser', ""Ben O'Toole"", 'Steve Bastoni', 'Salih Kalyon']"
1412,8834,Conspiracy Theory,"['Action', 'Drama', 'Mystery', 'Thriller']","['new york', 'cia', 'helicopter', 'assassin', 'secret', 'obsession', 'taxi driver', 'fbi', 'paranoia', 'wheelchair', 'chase', 'theory', 'politics', 'government', 'control', 'cover-up', 'murder', 'suspense', 'conspiracy', 'torture', 'flashback', 'target', 'geronimo', 'newsletter']",75000000,136982834,22.179.658,6.5,431,135,1997,en,['United States of America'],"['Silver Pictures', 'Warner Bros.', 'Donner/Shuler-Donner Productions']",['Richard Donner'],"['Mel Gibson', 'Julia Roberts', 'Patrick Stewart', 'Cylk Cozart', 'Steve Kahan', 'Terry Alexander', 'Alex McArthur', 'Rod McLachlan', 'Michael Potts', 'Jim Sterling']"
1413,11397,Not Another Teen Movie,['Comedy'],"['underdog', 'ball', 'kiss', 'high school', 'school party', 'parody', 'crush', 'teenage crush', 'prom queen', 'sitting on a toilet', 'aftercreditsstinger', 'duringcreditsstinger']",16000000,66468332,23.423.082,5.5,431,89,2001,en,['United States of America'],"['Original Film', 'Columbia Pictures Corporation', 'Neal H. Moritz Productions']",['Joel Gallen'],"['Chyler Leigh', 'Chris Evans', 'Jaime Pressly', 'Eric Christian Olsen', 'Mia Kirshner', 'Lacey Chabert', 'Cerina Vincent', 'Molly Ringwald', 'Samaire Armstrong', 'Nectar Rose']"
1414,323676,The Boss,['Comedy'],"['business woman', 'ex-con', 'duringcreditsstinger', 'girl scouts']",29000000,78636257,2.055.509,5.5,431,91,2016,en,['United States of America'],['Universal Pictures'],['Ben Falcone'],"['Melissa McCarthy', 'Peter Dinklage', 'Kristen Bell', 'Kathy Bates', 'Kristen Schaal', 'Cecily Strong', 'Margo Martindale', 'Tyler Labine', 'Parker Young', 'Ella Anderson']"
1415,10647,Pay It Forward,"['Drama', 'Romance']","[""child's point of view"", 'candlelight vigil', 'good deed', 'exotic dancer', 'schoolteacher', 'extra credit assignment', 'disfigurement', 'junior high school', 'burn injury', 'woman director']",40000000,55707411,24.313.684,7,432,122,2000,en,['United States of America'],"['Bel Air Entertainment', 'Warner Bros.']",['Mimi Leder'],"['Kevin Spacey', 'Helen Hunt', 'Haley Joel Osment', 'Jay Mohr', 'Jim Caviezel', 'Jon Bon Jovi', 'Angie Dickinson', 'David Ramsey', 'Gary Werntz', 'Colleen Flynn']"
1416,61012,Silent Hill: Revelation 3D,"['Thriller', 'Horror', 'Mystery']","['female protagonist', 'another dimension', 'based on video game', 'mall', 'occult ritual', 'dark carnival', 'occult torture', 'aftercreditsstinger', '3d']",20000000,52302796,23.292.761,5,432,94,2012,en,"['France', 'Canada']","['Davis-Films', 'Konami Corporation Ltd.']",['Michael J. Bassett'],"['Adelaide Clemens', 'Kit Harington', 'Sean Bean', 'Carrie-Anne Moss', 'Radha Mitchell', 'Deborah Kara Unger', 'Malcolm McDowell', 'Martin Donovan', 'Heather Marks', 'Roberto Campanella']"
1417,64807,Grudge Match,['Comedy'],"['father son relationship', 'sport', 'rivalry', 'elderly', 'elderly man']",40000000,44907260,21.362.949,6,433,113,2013,en,['United States of America'],"['Gerber Pictures', 'Warner Bros.']",['Peter Segal'],"['Robert De Niro', 'Sylvester Stallone', 'Alan Arkin', 'Jon Bernthal', 'Kevin Hart', 'Kim Basinger', 'LL Cool J', 'Judd Lormand', 'Nicole Andrews', 'Han Soto']"
1418,2114,Final Fantasy: The Spirits Within,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller']","['battle assignment', 'dystopia', 'alien', 'downfall', 'scientist', 'based on video game']",137000000,85131830,26.074.908,5.9,433,106,2001,en,"['Japan', 'United States of America']","['Columbia Pictures', 'Square USA', 'Chris Lee Productions']","['Hironobu Sakaguchi', 'Motonori Sakakibara']","['Donald Sutherland', 'Ming-Na Wen', 'Alec Baldwin', 'Ving Rhames', 'Steve Buscemi']"
1419,2255,Chasing Amy,"['Comedy', 'Drama', 'Romance']","['new jersey', 'coming out', ""love of one's life"", 'bisexuality', 'menage a trois', 'comic book', 'comic-strip artist', 'independent film', 'lesbian', 'best friend']",250000,12021272,20.601.483,6.7,433,113,1997,en,['United States of America'],"['Miramax Films', 'View Askew Productions']",['Kevin Smith'],"['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes', 'Kevin Smith', 'Ethan Suplee', 'Scott Mosier', 'Casey Affleck', 'Matt Damon']"
1420,9869,Patriot Games,"['Drama', 'Action', 'Thriller', 'Crime']","['assassination', 'assassin', 'repayment', 'ira', 'jack ryan']",45000000,178051587,19.637.704,6.3,433,117,1992,en,['United States of America'],"['Paramount Pictures', 'Mace Neufeld Productions']",['Phillip Noyce'],"['Harrison Ford', 'Anne Archer', 'Patrick Bergin', 'Thora Birch', 'James Fox', 'Samuel L. Jackson', 'Polly Walker', 'J.E. Freeman', 'James Earl Jones', 'Sean Bean']"
1421,6488,Arachnophobia,"['Comedy', 'Horror']","['small town', 'outbreak', 'exterminator', 'spider bite', 'creature feature', 'spider queen', 'animal attack', 'spiders', 'invasive species', 'arachnophobia', 'animal horror', 'spider general']",31000000,53208180,15.895.661,6.2,433,103,1990,en,['United States of America'],"['Amblin Entertainment', 'Hollywood Pictures', 'Tangled Web Productions']",['Frank Marshall'],"['Jeff Daniels', 'Harley Jane Kozak', 'Garette Ratliff Henson', 'Marlene Katz', 'Julian Sands', 'Brian McNamara', 'John Goodman', 'Stuart Pankin', 'Henry Jones', 'Frances Bay']"
1422,7364,Sahara,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']","['tyrant', 'ironclad ship']",130000000,119269486,21.605.568,5.7,434,124,2005,en,"['Germany', 'Spain', 'United Kingdom', 'United States of America']","['Paramount Pictures', 'Bristol Bay Productions', 'Baldwin Entertainment Group', 'Desertlands Entertainment', 'Mace Neufeld Productions', 'Kanzaman', 'J.K. Livin Productions', 'Moguletta', 'Sahara Productions', 'Babelsberg Film']",['Breck Eisner'],"['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn', 'William H. Macy', 'Lennie James', 'Lambert Wilson', 'Rainn Wilson', 'Glynn Turman', 'Clint Dyer', 'Delroy Lindo']"
1423,306,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime']","['detective', 'undercover', 'security camera', 'carousel ', 'investigation', 'weapon', 'sequel', 'rescue', 'counterfeit', 'shootout', 'dirty cop', 'gunfight', 'los angeles', 'explosion', 'violence', 'foot chase', 'framed', 'car chase', 'secret service', 'amusement park', 'roller coaster', 'beverly hills', 'buddy comedy']",50000000,119208989,20.333.953,5.5,434,104,1994,en,['United States of America'],"['Paramount Pictures', 'Eddie Murphy Productions']",['John Landis'],"['Eddie Murphy', 'Judge Reinhold', 'Héctor Elizondo', 'Gilbert R. Hill', 'Timothy Carhart', 'Bronson Pinchot', 'Stephen McHattie', 'Theresa Randle', 'John Saxon', 'Jon Tenney']"
1424,1639,Speed 2: Cruise Control,"['Action', 'Adventure', 'Thriller']","['boat', 'cruise', 'computer', 'disaster', 'diamond', 'collision course']",160000000,164508066,23.336.875,4.1,434,121,1997,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Blue Tulip Productions']",['Jan de Bont'],"['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Mike Hagerty', 'Colleen Camp', 'Joe Morton', 'Glenn Plummer', 'Bo Svenson', 'Kimmy Robertson']"
1425,14359,Doubt,"['Drama', 'Mystery']","['sexual abuse', 'boy', 'wine', 'gift', 'janitor', 'singing', 'pedophile', 'gossip', 'compassion', 'tolerance', '1960s']",20000000,50907234,20.975.165,7,435,104,2008,en,['United States of America'],"['Scott Rudin Productions', 'Goodspeed Productions']",['John Patrick Shanley'],"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams', 'Viola Davis', 'Alice Drummond', 'Audrie Neenan', 'Susan Blommaert', 'Carrie Preston', 'John Costelloe', 'Lloyd Clay Brown']"
1426,1850,Man on the Moon,"['Comedy', 'Drama', 'Romance']","['show business', 'comedian', 'wrestling']",82000000,47434430,24.444.186,6.9,435,118,1999,en,['United States of America'],['Mutual Film Company'],['Miloš Forman'],"['Jim Carrey', 'Courtney Love', 'Bob Zmuda', 'Danny DeVito', 'Gerry Becker', 'Leslie Lyles', 'Greyson Erik Pendry', 'George Shapiro', 'Vincent Schiavelli', 'Paul Giamatti']"
1427,9357,One Hour Photo,"['Horror', 'Thriller']","['sexual abuse', 'hotel room', 'cheating', 'supermarket', 'penalty', 'nudity', 'knife', 'birthday party', 'photography', 'stalker', 'photo lab', 'suspense', 'sitting on a toilet', 'imagination', 'voyeurism', 'unfaithful husband']",12000000,52223306,20.624.896,6.6,435,96,2002,en,['United States of America'],"['Fox Searchlight Pictures', 'Catch 23 Entertainment']",['Mark Romanek'],"['Robin Williams', 'Connie Nielsen', 'Michael Vartan', 'Erin Daniels', 'Eriq La Salle', 'Gary Cole', 'Dylan Smith', 'Lee Garlington', 'Marion Calvert', 'David Moreland']"
1428,35019,Nanny McPhee and the Big Bang,"['Comedy', 'Fantasy']","['nanny', 'fantasy', 'children', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']",35000000,93246388,23.835.055,6,436,109,2010,en,"['United States of America', 'United Kingdom', 'France']","['Universal Pictures', 'Three Strange Angels', 'Studio Canal', 'Relativity Media', 'Working Title Films']",['Susanna White'],"['Emma Thompson', 'Asa Butterfield', 'Ralph Fiennes', 'Maggie Gyllenhaal', 'Maggie Smith', 'Rhys Ifans', 'Daniel Mays', 'Bill Bailey', 'Ewan McGregor', 'Eros Vlahos']"
1429,8843,The Cell,"['Horror', 'Science Fiction', 'Thriller']","['drowning', 'therapist', 'virtual reality', 'serial killer', 'psychopathy', 'fbi agent']",33000000,104155843,25.413.955,6,436,107,2000,en,"['Germany', 'United States of America']","['New Line Cinema', 'Avery Pix', 'Radical Media', 'Katira Productions GmbH & Co. KG', 'Caro-McLeod']",['Tarsem Singh'],"['Jennifer Lopez', ""Vincent D'Onofrio"", 'Vince Vaughn', 'Marianne Jean-Baptiste', 'Catherine Sutherland', 'James Gammon', 'Colton James', 'Dylan Baker', 'Gerry Becker', 'Musetta Vander']"
1430,14442,Ella Enchanted,"['Family', 'Fantasy', 'Comedy']","['elves', 'based on novel', 'magic', 'fairy', 'prince', 'fairy tale', 'spell', 'fantasy world', 'giant', 'ogre', 'obedience', 'fairy godmother', 'elf']",31000000,27388767,2.271.592,5.9,437,96,2004,en,"['Ireland', 'United Kingdom']","['World 2000 Entertainment', 'Enchanted Productions']","[""Tommy O'Haver""]","['Anne Hathaway', 'Hugh Dancy', 'Cary Elwes', 'Vivica A. Fox', 'Joanna Lumley', 'Jimi Mistry', 'Steve Coogan', 'Aidan McArdle', 'Heidi Klum', 'Jim Carter']"
1431,4614,The Sum of All Fears,"['Thriller', 'Action', 'Drama']","['cia', 'terrorist', 'atomic bomb', 'cold war', 'nuclear explosion', 'jack ryan']",68000000,193000000,22.392.544,5.9,437,124,2002,en,['United States of America'],"['Paramount Pictures', 'Mace Neufeld Productions', 'MFP Munich Film Partners GmbH & Company I. Produktions KG', 'S.O.A.F. Productions', ""Mel's Cite du Cinema""]",['Phil Alden Robinson'],"['Ben Affleck', 'Morgan Freeman', 'James Cromwell', 'Ken Jenkins', 'Liev Schreiber', 'Bruce McGill', 'John Beasley', 'Philip Baker Hall', 'Bridget Moynahan', 'Ciarán Hinds']"
1432,10796,The One,"['Action', 'Science Fiction', 'Thriller']",['dual identity'],49000000,72700000,21.746.245,5.7,437,87,2001,en,['United States of America'],"['Columbia Pictures', 'Revolution Studios', 'Hard Eight Pictures', 'Wonder works studios entertainment group']",['James Wong'],"['Jet Li', 'Jason Statham', 'Carla Gugino', 'Delroy Lindo', 'James Morrison', 'Dylan Bruno', 'Richard Steinmetz', 'Steve Rankin', 'Tucker Smallwood', 'Harriet Sansom Harris']"
1433,9833,The Phantom of the Opera,"['Thriller', 'Drama', 'Romance']","['dancing', 'obsession', 'auction', 'wheelchair', 'rose', 'product placement', 'musical', 'remake', 'tragic villain', 'black and white', 'rooftop', 'heroine', 'disfigured face', 'based on stage musical', 'theater', 'disfigurement mask', 'breaking mirror', 'opera singer', '1910s']",70000000,154648887,18.927.463,7,438,143,2004,en,"['United Kingdom', 'United States of America']","['Odyssey Entertainment', 'Warner Bros.', 'Scion Films', 'Really Useful Films']",['Joel Schumacher'],"['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson', 'Miranda Richardson', 'Minnie Driver']"
1434,10220,Rounders,"['Drama', 'Crime']","['gambling', 'law', 'compulsive gambling', 'roulette', 'gain']",12000000,22921898,18.422.008,6.9,439,121,1998,en,['United States of America'],"['Miramax Films', 'Spanky Pictures']",['John Dahl'],"['Matt Damon', 'John Turturro', 'Gretchen Mol', 'Goran Visnjic', 'Edward Norton', 'John Malkovich', 'Famke Janssen', 'Martin Landau', 'Mal Z. Lawrence', 'Paul Cicero']"
1435,5137,Sky Captain and the World of Tomorrow,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']","['london england', 'himalaya', 'journalist', 'killer robot', 'computer war', 'robot']",70000000,57958696,24.664.776,5.7,439,107,2004,en,"['United Kingdom', 'United States of America']","['Paramount Pictures', 'Natural Nylon Entertainment', 'Riff Raff Film Productions', 'Filmauro', 'Blue Flower Productions', 'Brooklyn Films II']",['Kerry Conran'],"['Jude Law', 'Gwyneth Paltrow', 'Giovanni Ribisi', 'Angelina Jolie', 'Bai Ling', 'Michael Gambon', 'Omid Djalili', 'Laurence Olivier', 'Trevor Baxter', 'Peter Law']"
1436,304357,Woman in Gold,['Drama'],"['nazis', 'based on true story', 'art', 'stolen painting']",11000000,61619773,21.204.929,7.3,440,120,2015,en,"['United Kingdom', 'United States of America']","['BBC Films', 'Origin Pictures']",['Simon Curtis'],"['Helen Mirren', 'Ryan Reynolds', 'Tatiana Maslany', 'Katie Holmes', 'Max Irons', 'Charles Dance', 'Daniel Brühl', 'Tom Schilling', 'Elizabeth McGovern', 'Antje Traue']"
1437,18405,The Last House on the Left,"['Crime', 'Thriller', 'Horror', 'Drama']","['rape', 'white trash', 'revenge', 'murder', 'dysfunctional family', 'swimmer', 'family']",15000000,32721635,19.760.383,6.2,440,110,2009,en,['United States of America'],"['Rogue Pictures', 'Film Afrika', 'Sean S. Cunningham Films']",['Dennis Iliadis'],"['Garret Dillahunt', 'Michael Bowen', 'Joshua Cox', 'Riki Lindhome', 'Aaron Paul', 'Sara Paxton', 'Monica Potter', 'Tony Goldwyn', 'Martha MacIsaac', 'Spencer Treat Clark']"
1438,708,The Living Daylights,"['Action', 'Adventure', 'Thriller']","['london england', 'smuggling of arms', 'prison', 'england', 'assassination', 'spy', 'falsely accused', 'secret identity', 'country estate', 'arms deal', 'russia', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'villain', 'renegade', 'special car', 'tangier morocco', 'big wheel', 'pipeline', 'cello', 'orchestra', 'freedom fighter', 'czechoslovakia', 'bratislava', 'afghanistan', 'airplane', 'schloss schönbrunn', 'escape', 'moscow', 'vienna']",40000000,191185897,23.331.459,6.2,440,130,1987,en,"['United Kingdom', 'United States of America']","['United Artists', 'Eon Productions']",['John Glen'],"['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabbé', 'Joe Don Baker', 'John Rhys-Davies', 'Art Malik', 'Andreas Wisniewski', 'Thomas Wheatley', 'Desmond Llewelyn', 'Robert Brown']"
1439,11096,Hide and Seek,"['Horror', 'Mystery', 'Thriller']","['house', 'imaginary friend', 'suspense', 'loss of wife']",25000000,122644820,18.228.538,6.1,440,101,2005,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Fox 2000 Pictures', 'Josephson Entertainment', 'MBC Beteiligungs Filmproduktion']",['John Polson'],"['Robert De Niro', 'Dakota Fanning', 'Famke Janssen', 'Elisabeth Shue', 'Amy Irving', 'Dylan Baker', 'Melissa Leo', 'Robert John Burke', 'Molly Grant Kallins', 'Brendan Sexton III']"
1440,22824,The Fourth Kind,"['Mystery', 'Science Fiction', 'Thriller']","['brother sister relationship', 'wheelchair', 'hypnosis', 'investigation', 'cover-up', 'ufo', 'alaska', 'disappearance', 'hospital', 'alien abduction', 'patient', 'psychotherapy', 'fake documentary', 'based on supposedly true story', 'nome alaska', 'faked footage', 'audio cassette', 'ancient astronaut', 'anchorage alaska', 'police fake', 'duringcreditsstinger']",10000000,42333295,22.888.173,5.8,441,98,2009,en,['United States of America'],"['Universal Pictures', 'Saga Film', 'Focus Films', 'Gold Circle Films', 'Chambara Pictures', 'Dead Crow Productions', 'Fourth Kind Productions']",['Olatunde Osunsanmi'],"['Milla Jovovich', 'Will Patton', 'Hakeem Kae-Kazim', 'Corey Johnson', 'Enzo Cilenti', 'Elias Koteas', 'Eric Loren', 'Mia McKenna-Bruce', 'Raphaël Coleman', 'Daphne Alexander']"
1441,6073,The Mexican,"['Action', 'Comedy', 'Crime', 'Romance']","['kidnapping', 'pistol']",57000000,147845033,21.021.809,5.8,441,123,2001,en,"['Mexico', 'United States of America']","['DreamWorks SKG', 'Newmarket Capital Group', 'Lawrence Bender Productions', 'Pistolero Productions LLC']",['Gore Verbinski'],"['Brad Pitt', 'Julia Roberts', 'James Gandolfini', 'J.K. Simmons', 'Gene Hackman', 'Bob Balaban', 'Michael Cerveris', 'Richard Coca', 'David Krumholtz', 'Castulo Guerra']"
